"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1244","1430058_at","Slbp","20492","stem-loop binding protein",0.592541475859447,4.36253155605167,2.25841817422031,0.033665771411426,0.18150641715416,-3.92343863475159
"1608","1435878_at","Stk38l","232533","serine/threonine kinase 38 like",0.414488872982116,7.11068348443268,2.25818769899884,0.0336822113081006,0.18150641715416,-3.92386281128168
"2082","1442512_at","Cdc42ep1","104445","CDC42 effector protein (Rho GTPase binding) 1",-0.579547866997357,3.8334214499091,-2.25979999219944,0.0335673589679008,0.18150641715416,-3.92089491331896
"99","1416689_at","Tuft1","22156","tuftelin 1",-0.84189197223597,5.29085719349018,-2.24982099215335,0.0342839864043607,0.183011758324044,-3.93924301020715
"419","1419523_at","Cyp3a13","13113","cytochrome P450, family 3, subfamily a, polypeptide 13",-0.376285860392629,10.32312557962,-2.24530720358344,0.0346126901190777,0.183011758324044,-3.94752574624869
"1249","1430171_at","Fibp","58249","fibroblast growth factor (acidic) intracellular binding protein",0.460476394273822,4.95532606622977,2.24908733069104,0.0343372190631391,0.183011758324044,-3.94058997506252
"1491","1434742_s_at","Aifm3","72168","apoptosis-inducing factor, mitochondrion-associated 3",-0.511735568279138,5.11804448958258,-2.24562049068263,0.0345897835915658,0.183011758324044,-3.94695120461726
"1626","1436156_at","Ccar1","67500","cell division cycle and apoptosis regulator 1",0.446596827289802,7.66416390553703,2.24542173000625,0.0346043147215107,0.183011758324044,-3.94731572043665
"1931","1439450_x_at","Washc4","319277","WASH complex subunit 4",0.58349725789728,6.11079285376622,2.25090428292743,0.0342055228683659,0.183011758324044,-3.93725364279266
"2034","1441315_s_at","Slc19a2","116914","solute carrier family 19 (thiamine transporter), member 2",0.442132007153656,9.81262717638799,2.2469275264293,0.0344943661786881,0.183011758324044,-3.94455367288549
"2294","1448700_at","G0s2","14373","G0/G1 switch gene 2",-1.07587874930936,10.6582019236432,-2.24977566060183,0.0342872733705797,0.183011758324044,-3.93932624455818
"2727","1454652_at","Zranb2","53861","zinc finger, RAN-binding domain containing 2",0.418469132883537,8.22791136644276,2.25013735237515,0.0342610552818764,0.183011758324044,-3.93866210447303
"2806","1455316_x_at","BC094435","639390","cDNA sequence BC094435",0.671420290093341,10.4377193481528,2.25222007231815,0.0341104392056051,0.183011758324044,-3.93483650922511
"3075","1460722_at","Soat2","223920","sterol O-acyltransferase 2",-0.394335954291937,7.32981252239517,-2.24526456620304,0.0346158086917755,0.183011758324044,-3.94760393566827
"1635","1436212_at","Tmem71","213068","transmembrane protein 71",0.776210704341718,5.37896419797487,2.24318992819931,0.034767860591718,0.183387951298613,-3.95140733322867
"2834","1455618_x_at","Tspan33","232670","tetraspanin 33",-0.390545554840997,7.29026757134693,-2.24266862135397,0.0348061630024017,0.183387951298613,-3.95236269013946
"10","1415840_at","Elovl5","68801","ELOVL family member 5, elongation of long chain fatty acids (yeast)",0.437319668489978,12.8675917862466,2.24060574970538,0.0349581068753177,0.183682822291301,-3.9561417847444
"1730","1437089_at","Pyroxd2","74580","pyridine nucleotide-disulphide oxidoreductase domain 2",0.472653534450514,6.29572883959923,2.24028861999598,0.0349815189674041,0.183682822291301,-3.95672255994692
"375","1419095_a_at","Apom","55938","apolipoprotein M",-0.329923517222038,12.2077417624959,-2.23618845929467,0.0352854999316143,0.184963344615975,-3.96422674417156
"1680","1436644_x_at","Tmem25","71687","transmembrane protein 25",0.500756937521331,8.11453871200851,2.23313384690239,0.0355135241902495,0.185526509224784,-3.969811738905
"2109","1443671_x_at","Odf3b","70113","outer dense fiber of sperm tails 3B",-0.496289118862762,5.83383969217933,-2.23375346290441,0.035467162367438,0.185526509224784,-3.96867923262212
"1603","1435798_a_at","Sugp2","234373","SURP and G patch domain containing 2",0.475335028767723,5.78211759346223,2.22846334630776,0.0358647634256721,0.186709772359625,-3.97834191053054
"2134","1444037_at","Lman1","70361","lectin, mannose-binding, 1",-0.580343118372888,6.03811166146155,-2.22887602843,0.035833601526995,0.186709772359625,-3.97758864332376
"2843","1455679_at","Nabp1","109019","nucleic acid binding protein 1",0.480768681647889,3.9019495663082,2.22770537938165,0.0359220621504381,0.186709772359625,-3.97972519599828
"1981","1440226_at","Zfp760","240034","zinc finger protein 760",0.660007856730149,5.4628980973834,2.224929501092,0.0361326160970387,0.187487453171312,-3.98478862645783
"1525","1435079_at","Pnisr","66625","PNN interacting serine/arginine-rich",0.810938928235815,5.3832406369124,2.22411214679161,0.0361948267390683,0.187494077232514,-3.98627878919206
"274","1418171_at","Tceal8","66684","transcription elongation factor A (SII)-like 8",0.58051432599042,7.99332199538214,2.2205529281628,0.0364668622417627,0.187564697175769,-3.99276376249081
"620","1422804_at","Serpinb6b","20708","serine (or cysteine) peptidase inhibitor, clade B, member 6b",-0.52475753448016,5.05727902784249,-2.21668651937217,0.0367644788688678,0.187564697175769,-3.99980100237773
"643","1423117_at","Pum1","80912","pumilio RNA-binding family member 1",0.532769758664203,7.68259040942928,2.2169256581487,0.0367460074139685,0.187564697175769,-3.99936597167792
"908","1426124_a_at","Clk1","12747","CDC-like kinase 1",0.567517317247065,8.6763824513545,2.22049328311846,0.0364714367586394,0.187564697175769,-3.99287238115564
"1126","1428674_at","Prpf38b","66921","PRP38 pre-mRNA processing factor 38 (yeast) domain containing B",0.46852121635983,7.1392860060906,2.22065105932065,0.0364593371399127,0.187564697175769,-3.99258505334963
"1165","1428930_at","Tmem29","382245","transmembrane protein 29",0.457527787019581,6.08696965907549,2.21786895672682,0.0366732276541508,0.187564697175769,-3.99764967493501
"1258","1430388_a_at","Sulf2","72043","sulfatase 2",0.482577247812979,5.69021711612125,2.22259623067604,0.0363104640148704,0.187564697175769,-3.9890416229122
"1411","1434031_at","Zfp692","103836","zinc finger protein 692",0.360712641173948,5.70363177198633,2.21712148323005,0.0367308878493978,0.187564697175769,-3.99900971321808
"1772","1437566_at","Gnl2","230737","guanine nucleotide binding protein-like 2 (nucleolar)",0.472484455436527,4.11119126571037,2.21672180206282,0.0367617530486173,0.187564697175769,-3.99973681953341
"2062","1442097_at","Gm32461","102635020","predicted gene, 32461",-0.543216901366647,6.57692426712139,-2.2159938460405,0.0368180296048632,0.187564697175769,-4.00106091544334
"1976","1440146_at","Vps13a","271564","vacuolar protein sorting 13A",0.500604368089134,3.75544884611626,2.21175670916539,0.0371471470784658,0.188928548033784,-4.00876247036138
"1949","1439696_at","Nr2c2","22026","nuclear receptor subfamily 2, group C, member 2",0.670057514512807,4.82954429028868,2.21083021218116,0.0372194668766309,0.188983992705269,-4.0104452552884
"3006","1459324_at","Fermt2","218952","fermitin family member 2",0.485879617280132,4.43638174075738,2.20999122595399,0.0372850659729898,0.18900518615962,-4.01196870943362
"1423","1434139_at","Parp11","101187","poly (ADP-ribose) polymerase family, member 11",0.449336552190881,6.21216743619424,2.20497537708771,0.037679439550708,0.189134805053064,-4.02106896006445
"1743","1437165_a_at","Pcolce","18542","procollagen C-endopeptidase enhancer protein",-0.57031924383845,7.02313802955747,-2.20710802957224,0.0375112988788492,0.189134805053064,-4.01720129643126
"1834","1438211_s_at","Dbp","13170","D site albumin promoter binding protein",-2.02690874649337,7.72026901460467,-2.20653816868932,0.037556160616673,0.189134805053064,-4.01823499820114
"2127","1443908_at","Gm19696","100503447","predicted gene, 19696",0.333678517546727,7.16838002885162,2.20516240938828,0.0376646664349005,0.189134805053064,-4.02072986350255
"2246","1448273_at","Gss","14854","glutathione synthetase",-0.491099567685629,7.7443647805334,-2.2078485169342,0.0374530773224135,0.189134805053064,-4.01585783250393
"3012","1459804_at","Crebbp","12914","CREB binding protein",0.601983217618206,4.34257647015228,2.20650313240037,0.0375589204005955,0.189134805053064,-4.01829854690082
"14","1415872_at","Hnrnph1","59013","heterogeneous nuclear ribonucleoprotein H1",0.443667195738874,8.97024573801169,2.19583944336918,0.038407483904252,0.191613669502981,-4.03761043101207
"315","1418500_at","Nap1l3","54561","nucleosome assembly protein 1-like 3",0.54418447763337,4.04736889112701,2.19634591528263,0.0383667918354035,0.191613669502981,-4.03669456303996
"1254","1430338_at","4122401K19Rik","100306953","RIKEN cDNA 4122401K19 gene",0.535324090258281,3.3457827265073,2.19580095445539,0.0384105778616995,0.191613669502981,-4.03768002612453
"1655","1436464_at","LOC102632463","102632463","uncharacterized LOC102632463",-0.46419050919685,6.68407708061348,-2.19488041414621,0.0384846434035886,0.191613669502981,-4.03934430193269
"2740","1454769_at","Tatdn2","381801","TatD DNase domain containing 2",-0.35298361606224,6.1359609549655,-2.19497884444226,0.0384767176527514,0.191613669502981,-4.03916636777747
"2252","1448318_at","Plin2","11520","perilipin 2",0.411658223651536,12.1099114121849,2.19282479169296,0.0386505032823841,0.192128592245389,-4.04305912067541
"295","1418337_at","Rpia","19895","ribose 5-phosphate isomerase A",0.551105346494015,6.74013572862204,2.19184448503845,0.0387298279393626,0.192212388015192,-4.04482989818377
"1015","1427275_at","Smc4","70099","structural maintenance of chromosomes 4",0.555116817968123,6.52212040543411,2.19054114612204,0.0388355200002928,0.192426562062642,-4.04718340051773
"2431","1450715_at","Cyp1a2","13077","cytochrome P450, family 1, subfamily a, polypeptide 2",0.431109136782121,12.2976266225066,2.18843282744202,0.0390070433311245,0.19296571114127,-4.05098859589461
"1016","1427284_a_at","Ttpa","50500","tocopherol (alpha) transfer protein",-0.325439685190469,12.9751812009752,-2.18531158521988,0.0392622323910579,0.193916354843154,-4.05661765195723
"954","1426785_s_at","Mgll","23945","monoglyceride lipase",-0.506454873452906,9.81540636599176,-2.1798145662059,0.0397153365512905,0.195839888731283,-4.06651879865805
"2862","1455925_at","Prdm8","77630","PR domain containing 8",-0.365974377695958,2.62783143893094,-2.17812802418682,0.0398552983805669,0.196215604987207,-4.06955335808182
"981","1427033_at","Dnmbp","71972","dynamin binding protein",0.424149743327442,7.72204010137742,2.17682946549064,0.0399633661102822,0.196433350673064,-4.07188879717357
"1816","1437965_at","Heatr1","217995","HEAT repeat containing 1",-0.514037417058312,5.01144444021752,-2.17423525425465,0.0401800531169569,0.196869464077829,-4.07655176201099
"2883","1456096_at","Trmt9b","319582","tRNA methyltransferase 9B",0.497712788489914,5.24379888195566,2.174586118424,0.040150684486798,0.196869464077829,-4.07592131077944
"1446","1434369_a_at","Cryab","12955","crystallin, alpha B",-0.469212683842046,5.93913913291228,-2.17264583515754,0.0403133366567667,0.197208484726345,-4.07940689231847
"1083","1428239_at","Ankrd16","320816","ankyrin repeat domain 16",0.519571966519182,6.38589922734435,2.16942396931927,0.0405847380466854,0.198221014237541,-4.08519031060493
"2893","1456256_at","Eif5","217869","eukaryotic translation initiation factor 5",0.559176850368551,6.78023412983103,2.16608589664116,0.0408676679180907,0.199286551797092,-4.09117647655983
"1266","1430538_at","Nbdy","70123","negative regulator of P-body association",0.420748133491579,6.03195135994776,2.16515461186806,0.0409469192670798,0.199357073710134,-4.09284548590502
"2810","1455387_at","Nufip2","68564","nuclear fragile X mental retardation protein interacting protein 2",-0.413799377637289,7.17401767448654,-2.16277216442308,0.0411502948498291,0.200030738156278,-4.09711309302343
"511","1420946_at","Atrx","22589","ATRX, chromatin remodeler",0.619342413192657,4.8249004645806,2.1547421212608,0.0418425040438758,0.203074739657738,-4.11147462245681
"896","1425898_x_at","Olfm3","229759","olfactomedin 3",0.496733627968965,5.75824668400368,2.15040244679504,0.042220949606102,0.204588758957442,-4.11922156759502
"1872","1438654_x_at","Mmd2","75104","monocyte to macrophage differentiation-associated 2",0.759980182833305,6.9447171140638,2.14915399217659,0.0423303923445755,0.204725894833516,-4.12144835590027
"2720","1454524_at","2310075M01Rik","70213","RIKEN cDNA 2310075M01 gene",-0.773180750247683,4.64370338945035,-2.14856266454126,0.0423823188199382,0.204725894833516,-4.12250277497965
"2642","1452885_at","Scaf11","72193","SR-related CTD-associated factor 11",0.517756897081376,6.85162432582066,2.14779541388774,0.0424497792478386,0.204730361670218,-4.12387060729686
"750","1424352_at","Cyp4a12a","277753","cytochrome P450, family 4, subfamily a, polypeptide 12a",0.845994133276621,10.6603264856253,2.14155854675442,0.0430017548573328,0.206820551401068,-4.13497768395581
"854","1425362_at","Agfg2","231801","ArfGAP with FG repeats 2",0.498413275893183,6.28520367481276,2.14138058513803,0.0430175992514409,0.206820551401068,-4.13529430164786
"1753","1437250_at","Mreg","381269","melanoregulin",-0.426032700367644,10.2000739243675,-2.13885343968721,0.043243165764802,0.207580688078464,-4.13978857680089
"1370","1433668_at","Pnrc1","108767","proline-rich nuclear receptor coactivator 1",0.670070073606025,10.1076385519744,2.13754115244207,0.0433607166980288,0.207820755887593,-4.1421209785007
"1101","1428468_at","C9orf72","73205","C9orf72, member of C9orf72-SMCR8 complex",0.437751038757257,6.34227783903206,2.13608285073153,0.043491684545069,0.208124282029825,-4.14471180034778
"1825","1438055_at","Rarres1","109222","retinoic acid receptor responder (tazarotene induced) 1",0.645692115076027,10.0010377222645,2.13427673133826,0.0436543828211751,0.208495562416055,-4.14791894987033
"2122","1443867_at","Ankrd12","106585","ankyrin repeat domain 12",0.356215327666238,4.46645972640049,2.13371839228298,0.0437047896517242,0.208495562416055,-4.14891003988504
"1540","1435240_at","Baz2b","407823","bromodomain adjacent to zinc finger domain, 2B",0.450337511997271,5.6799282225618,2.13193808674537,0.04386586546803,0.208940043413511,-4.15206906819486
"1262","1430470_at","5730411F24Rik","70507","RIKEN cDNA 5730411F24 gene",0.54836588482868,5.26659344525926,2.13013433657994,0.0440296069186775,0.209395827648796,-4.1552679323933
"1885","1438818_at","Nmd3","97112","NMD3 ribosome export adaptor",-0.434168147254473,4.65907308957722,-2.12263672634203,0.0447161342986928,0.210384625744767,-4.16854550369557
"2000","1440549_at","B230334L07Rik","320384","RIKEN cDNA B230334L07 gene",0.540253055947436,3.94753133053875,2.1240411035818,0.0445868131376446,0.210384625744767,-4.16606082680058
"2004","1440671_at","A130012E19Rik","320235","RIKEN cDNA A130012E19 gene",-0.404248245119179,6.10640537516564,-2.12354670558058,0.044632301065276,0.210384625744767,-4.16693565772031
"2188","1446512_at","Zc3h15","69082","zinc finger CCCH-type containing 15",0.502126582018881,4.41181421443961,2.12331075848292,0.0446540244779547,0.210384625744767,-4.16735311581092
"2283","1448574_at","Nme6","54369","NME/NM23 nucleoside diphosphate kinase 6",0.427460451936554,7.69759804853376,2.12425787838319,0.0445668815479279,0.210384625744767,-4.16567720428836
"2600","1452371_at","Srsf11","69207","serine/arginine-rich splicing factor 11",0.463067857376291,8.47725573173623,2.12667729566755,0.0443449685701883,0.210384625744767,-4.16139385627707
"2823","1455493_at","Syne1","64009","spectrin repeat containing, nuclear envelope 1",0.366910552896274,7.3813277799578,2.12275571055491,0.0447051646593009,0.210384625744767,-4.16833503432912
"2372","1449579_at","Sh3yl1","24057","Sh3 domain YSC-like 1",-0.323645534607315,7.59667520455568,-2.12113335145848,0.0448549450713272,0.210394307903161,-4.17120413106083
